lon,lat,country,code,continent,k
-85,32.6,United States,840,Americas,1
-85,33,United States,840,Americas,0
-85,33.4,United States,840,Americas,0
-85,33.8,United States,840,Americas,1
-85,34.2,United States,840,Americas,1
-85,34.6,United States,840,Americas,0
-85,35,United States,840,Americas,0
-85,35.4,United States,840,Americas,0
-85,35.8,United States,840,Americas,0
-85,36.2,United States,840,Americas,0
-85,36.6,United States,840,Americas,0
-85,37,United States,840,Americas,0
-85,37.4,United States,840,Americas,0
-85,37.8,United States,840,Americas,0
-85,38.2,United States,840,Americas,0
-85,38.6,United States,840,Americas,0
-85,39,United States,840,Americas,0
-85,39.4,United States,840,Americas,0
-85,39.8,United States,840,Americas,0
-85,40.2,United States,840,Americas,1
-85,40.6,United States,840,Americas,0
-85,41,United States,840,Americas,0
-85,41.4,United States,840,Americas,0
-85,41.8,United States,840,Americas,7
-85,42.2,United States,840,Americas,9
-85,42.6,United States,840,Americas,0
-85,43,United States,840,Americas,3
-85,43.4,United States,840,Americas,7
-85,43.8,United States,840,Americas,0
-85,44.2,United States,840,Americas,0
-85,44.6,United States,840,Americas,0
-85,45,United States,840,Americas,0
-85,45.4,United States,840,Americas,0
-85,45.8,United States,840,Americas,0
-85,46.2,United States,840,Americas,0
-85,46.6,United States,840,Americas,0
-84.6,9.8,Costa Rica,188,Americas,8
-84.6,10.2,Costa Rica,188,Americas,9
-84.6,10.6,Costa Rica,188,Americas,2
-84.6,11,Costa Rica,188,Americas,1
-84.6,11.4,Nicaragua,558,Americas,0
-84.6,11.8,Nicaragua,558,Americas,0
-84.6,12.2,Nicaragua,558,Americas,0
-84.6,12.6,Nicaragua,558,Americas,0
-84.6,13,Nicaragua,558,Americas,0
-84.6,13.4,Nicaragua,558,Americas,0
-84.6,13.8,Nicaragua,558,Americas,0
-84.6,14.2,Nicaragua,558,Americas,0
-84.6,14.6,Nicaragua,558,Americas,0
-84.6,15,Honduras,340,Americas,0
-84.6,15.4,Honduras,340,Americas,0
-84.6,15.8,Honduras,340,Americas,0
-84.6,30.2,United States,840,Americas,0
-84.6,30.6,United States,840,Americas,9
-84.6,31,United States,840,Americas,10
-84.6,31.4,United States,840,Americas,10
-84.6,31.8,United States,840,Americas,10
-84.6,32.2,United States,840,Americas,5
-84.6,32.6,United States,840,Americas,2
-84.6,33,United States,840,Americas,0
-84.6,33.4,United States,840,Americas,0
-84.6,33.8,United States,840,Americas,1
-84.6,34.2,United States,840,Americas,1
-84.6,34.6,United States,840,Americas,0
-84.6,35,United States,840,Americas,0
-84.6,35.4,United States,840,Americas,0
-84.6,35.8,United States,840,Americas,0
-84.6,36.2,United States,840,Americas,0
-84.6,36.6,United States,840,Americas,0
-84.6,37,United States,840,Americas,0
-84.6,37.4,United States,840,Americas,0
-84.6,37.8,United States,840,Americas,0
-84.6,38.2,United States,840,Americas,2
-84.6,38.6,United States,840,Americas,0
-84.6,39,United States,840,Americas,0
-84.6,39.4,United States,840,Americas,0
-84.6,39.8,United States,840,Americas,0
-84.6,40.2,United States,840,Americas,1
-84.6,40.6,United States,840,Americas,0
-84.6,41,United States,840,Americas,0
-84.6,41.4,United States,840,Americas,0
-84.6,41.8,United States,840,Americas,7
-84.6,42.2,United States,840,Americas,7
-84.6,42.6,United States,840,Americas,0
-84.6,43,United States,840,Americas,0
-84.6,43.4,United States,840,Americas,6
-84.6,43.8,United States,840,Americas,0
-84.6,44.2,United States,840,Americas,0
-84.6,44.6,United States,840,Americas,0
-84.6,45,United States,840,Americas,0
-84.6,45.4,United States,840,Americas,0
-84.6,45.8,United States,840,Americas,0
-84.6,46.2,United States,840,Americas,0
-84.6,46.6,Canada,124,Americas,0
-84.2,9.8,Costa Rica,188,Americas,7
-84.2,10.2,Costa Rica,188,Americas,3
-84.2,10.6,Costa Rica,188,Americas,1
-84.2,11,Nicaragua,558,Americas,0
-84.2,11.4,Nicaragua,558,Americas,0
-84.2,11.8,Nicaragua,558,Americas,0
-84.2,12.2,Nicaragua,558,Americas,0
-84.2,12.6,Nicaragua,558,Americas,0
-84.2,13,Nicaragua,558,Americas,0
-84.2,13.4,Nicaragua,558,Americas,0
-84.2,13.8,Nicaragua,558,Americas,0
-84.2,14.2,Nicaragua,558,Americas,0
-84.2,14.6,Nicaragua,558,Americas,0
-84.2,15,Honduras,340,Americas,1
-84.2,15.4,Honduras,340,Americas,0
-84.2,22.2,Cuba,192,Americas,9
-84.2,30.2,United States,840,Americas,1
-84.2,30.6,United States,840,Americas,7
-84.2,31,United States,840,Americas,10
-84.2,31.4,United States,840,Americas,10
-84.2,31.8,United States,840,Americas,10
-84.2,32.2,United States,840,Americas,9
-84.2,32.6,United States,840,Americas,5
-84.2,33,United States,840,Americas,0
-84.2,33.4,United States,840,Americas,0
-84.2,33.8,United States,840,Americas,1
-84.2,34.2,United States,840,Americas,0
-84.2,34.6,United States,840,Americas,0
-84.2,35,United States,840,Americas,0
-84.2,35.4,United States,840,Americas,0
-84.2,35.8,United States,840,Americas,0
-84.2,36.2,United States,840,Americas,0
-84.2,36.6,United States,840,Americas,0
-84.2,37,United States,840,Americas,0
-84.2,37.4,United States,840,Americas,0
-84.2,37.8,United States,840,Americas,0
-84.2,38.2,United States,840,Americas,1
-84.2,38.6,United States,840,Americas,0
-84.2,39,United States,840,Americas,0
-84.2,39.4,United States,840,Americas,0
-84.2,39.8,United States,840,Americas,0
-84.2,40.2,United States,840,Americas,0
-84.2,40.6,United States,840,Americas,0
-84.2,41,United States,840,Americas,0
-84.2,41.4,United States,840,Americas,0
-84.2,41.8,United States,840,Americas,2
-84.2,42.2,United States,840,Americas,0
-84.2,42.6,United States,840,Americas,0
-84.2,43,United States,840,Americas,0
-84.2,43.4,United States,840,Americas,1
-84.2,43.8,United States,840,Americas,0
-84.2,44.2,United States,840,Americas,0
-84.2,44.6,United States,840,Americas,0
-84.2,45,United States,840,Americas,0
-84.2,45.4,United States,840,Americas,0
-84.2,45.8,United States,840,Americas,0
-84.2,46.2,United States,840,Americas,0
-84.2,46.6,Canada,124,Americas,0
-83.8,9.4,Costa Rica,188,Americas,5
-83.8,9.8,Costa Rica,188,Americas,4
-83.8,10.2,Costa Rica,188,Americas,1
-83.8,10.6,Costa Rica,188,Americas,0
-83.8,11.8,Nicaragua,558,Americas,0
-83.8,12.2,Nicaragua,558,Americas,0
-83.8,12.6,Nicaragua,558,Americas,0
-83.8,13,Nicaragua,558,Americas,0
-83.8,13.8,Nicaragua,558,Americas,0
-83.8,14.2,Nicaragua,558,Americas,0
-83.8,14.6,Nicaragua,558,Americas,1
-83.8,15,Honduras,340,Americas,1
-83.8,22.2,Cuba,192,Americas,10
-83.8,22.6,Cuba,192,Americas,4
-83.8,30.2,United States,840,Americas,1
-83.8,30.6,United States,840,Americas,8
-83.8,31,United States,840,Americas,8
-83.8,31.4,United States,840,Americas,10
-83.8,31.8,United States,840,Americas,10
-83.8,32.2,United States,840,Americas,9
-83.8,32.6,United States,840,Americas,8
-83.8,33,United States,840,Americas,1
-83.8,33.4,United States,840,Americas,1
-83.8,33.8,United States,840,Americas,0
-83.8,34.2,United States,840,Americas,0
-83.8,34.6,United States,840,Americas,0
-83.8,35,United States,840,Americas,0
-83.8,35.4,United States,840,Americas,0
-83.8,35.8,United States,840,Americas,1
-83.8,36.2,United States,840,Americas,0
-83.8,36.6,United States,840,Americas,0
-83.8,37,United States,840,Americas,0
-83.8,37.4,United States,840,Americas,0
-83.8,37.8,United States,840,Americas,0
-83.8,38.2,United States,840,Americas,0
-83.8,38.6,United States,840,Americas,0
-83.8,39,United States,840,Americas,0
-83.8,39.4,United States,840,Americas,1
-83.8,39.8,United States,840,Americas,1
-83.8,40.2,United States,840,Americas,0
-83.8,40.6,United States,840,Americas,0
-83.8,41,United States,840,Americas,0
-83.8,41.4,United States,840,Americas,0
-83.8,41.8,United States,840,Americas,1
-83.8,42.2,United States,840,Americas,2
-83.8,42.6,United States,840,Americas,0
-83.8,43,United States,840,Americas,0
-83.8,43.4,United States,840,Americas,1
-83.8,43.8,United States,840,Americas,1
-83.8,44.2,United States,840,Americas,0
-83.8,44.6,United States,840,Americas,0
-83.8,45,United States,840,Americas,0
-83.8,45.4,United States,840,Americas,0
-83.8,45.8,United States,840,Americas,0
-83.8,46.2,Canada,124,Americas,0
-83.8,46.6,Canada,124,Americas,0
-83.4,9,Costa Rica,188,Americas,8
-83.4,9.4,Costa Rica,188,Americas,4
-83.4,9.8,Costa Rica,188,Americas,1
-83.4,14.2,Nicaragua,558,Americas,1
-83.4,14.6,Nicaragua,558,Americas,1
-83.4,15,Nicaragua,558,Americas,1
-83.4,22.6,Cuba,192,Americas,10
-83.4,29.8,United States,840,Americas,1
-83.4,30.2,United States,840,Americas,6
-83.4,30.6,United States,840,Americas,8
-83.4,31,United States,840,Americas,8
-83.4,31.4,United States,840,Americas,10
-83.4,31.8,United States,840,Americas,10
-83.4,32.2,United States,840,Americas,9
-83.4,32.6,United States,840,Americas,8
-83.4,33,United States,840,Americas,1
-83.4,33.4,United States,840,Americas,1
-83.4,33.8,United States,840,Americas,0
-83.4,34.2,United States,840,Americas,0
-83.4,34.6,United States,840,Americas,0
-83.4,35,United States,840,Americas,0
-83.4,35.4,United States,840,Americas,0
-83.4,35.8,United States,840,Americas,0
-83.4,36.2,United States,840,Americas,0
-83.4,36.6,United States,840,Americas,0
-83.4,37,United States,840,Americas,0
-83.4,37.4,United States,840,Americas,0
-83.4,37.8,United States,840,Americas,0
-83.4,38.2,United States,840,Americas,0
-83.4,38.6,United States,840,Americas,0
-83.4,39,United States,840,Americas,0
-83.4,39.4,United States,840,Americas,0
-83.4,39.8,United States,840,Americas,0
-83.4,40.2,United States,840,Americas,0
-83.4,40.6,United States,840,Americas,0
-83.4,41,United States,840,Americas,0
-83.4,41.4,United States,840,Americas,0
-83.4,41.8,United States,840,Americas,0
-83.4,42.2,United States,840,Americas,2
-83.4,42.6,United States,840,Americas,1
-83.4,43,United States,840,Americas,0
-83.4,43.4,United States,840,Americas,1
-83.4,43.8,United States,840,Americas,1
-83.4,44.2,United States,840,Americas,0
-83.4,44.6,United States,840,Americas,0
-83.4,45,United States,840,Americas,0
-83.4,45.4,United States,840,Americas,0
-83.4,46.2,Canada,124,Americas,0
-83,8.6,Costa Rica,188,Americas,8
-83,9,Costa Rica,188,Americas,7
-83,9.4,Costa Rica,188,Americas,1
-83,9.8,Costa Rica,188,Americas,0
-83,21.8,Cuba,192,Americas,9
-83,22.6,Cuba,192,Americas,10
-83,23,Cuba,192,Americas,7
-83,29.4,United States,840,Americas,4
-83,29.8,United States,840,Americas,7
-83,30.2,United States,840,Americas,8
-83,30.6,United States,840,Americas,6
-83,31,United States,840,Americas,6
-83,31.4,United States,840,Americas,9
-83,31.8,United States,840,Americas,9
-83,32.2,United States,840,Americas,9
-83,32.6,United States,840,Americas,6
-83,33,United States,840,Americas,1
-83,33.4,United States,840,Americas,0
-83,33.8,United States,840,Americas,0
-83,34.2,United States,840,Americas,0
-83,34.6,United States,840,Americas,0
-83,35,United States,840,Americas,0
-83,35.4,United States,840,Americas,0
-83,35.8,United States,840,Americas,0
-83,36.2,United States,840,Americas,0
-83,36.6,United States,840,Americas,0
-83,37,United States,840,Americas,0
-83,37.4,United States,840,Americas,0
-83,37.8,United States,840,Americas,0
-83,38.2,United States,840,Americas,0
-83,38.6,United States,840,Americas,0
-83,39,United States,840,Americas,0
-83,39.4,United States,840,Americas,0
-83,39.8,United States,840,Americas,0
-83,40.2,United States,840,Americas,0
-83,40.6,United States,840,Americas,0
-83,41,United States,840,Americas,0
-83,41.4,United States,840,Americas,1
-83,41.8,United States,840,Americas,0
-83,42.2,Canada,124,Americas,2
-83,42.6,United States,840,Americas,1
-83,43,United States,840,Americas,0
-83,43.4,United States,840,Americas,0
-83,43.8,United States,840,Americas,0
-83,45.8,Canada,124,Americas,0
-83,46.2,Canada,124,Americas,0
-82.6,8.6,Panama,591,Americas,6
-82.6,9,Panama,591,Americas,1
-82.6,9.4,Panama,591,Americas,1
-82.6,23,Cuba,192,Americas,9
-82.6,27.4,United States,840,Americas,6
-82.6,28.2,United States,840,Americas,5
-82.6,28.6,United States,840,Americas,3
-82.6,29,United States,840,Americas,2
-82.6,29.4,United States,840,Americas,8
-82.6,29.8,United States,840,Americas,7
-82.6,30.2,United States,840,Americas,3
-82.6,30.6,United States,840,Americas,2
-82.6,31,United States,840,Americas,2
-82.6,31.4,United States,840,Americas,8
-82.6,31.8,United States,840,Americas,8
-82.6,32.2,United States,840,Americas,8
-82.6,32.6,United States,840,Americas,7
-82.6,33,United States,840,Americas,7
-82.6,33.4,United States,840,Americas,3
-82.6,33.8,United States,840,Americas,0
-82.6,34.2,United States,840,Americas,0
-82.6,34.6,United States,840,Americas,0
-82.6,35,United States,840,Americas,0
-82.6,35.4,United States,840,Americas,0
-82.6,35.8,United States,840,Americas,0
-82.6,36.2,United States,840,Americas,0
-82.6,36.6,United States,840,Americas,0
-82.6,37,United States,840,Americas,0
-82.6,37.4,United States,840,Americas,0
-82.6,37.8,United States,840,Americas,0
-82.6,38.2,United States,840,Americas,0
-82.6,38.6,United States,840,Americas,0
-82.6,39,United States,840,Americas,0
-82.6,39.4,United States,840,Americas,0
-82.6,39.8,United States,840,Americas,0
-82.6,40.2,United States,840,Americas,0
-82.6,40.6,United States,840,Americas,0
-82.6,41,United States,840,Americas,0
-82.6,41.4,United States,840,Americas,1
-82.6,41.8,Canada,124,Americas,0
-82.6,42.2,Canada,124,Americas,6
-82.6,42.6,United States,840,Americas,0
-82.6,43,United States,840,Americas,0
-82.6,43.4,United States,840,Americas,0
-82.6,43.8,United States,840,Americas,0
-82.6,45.8,Canada,124,Americas,0
-82.2,8.6,Panama,591,Americas,6
-82.2,9,Panama,591,Americas,0
-82.2,23,Cuba,192,Americas,9
-82.2,27,United States,840,Americas,5
-82.2,27.4,United States,840,Americas,10
-82.2,27.8,United States,840,Americas,9
-82.2,28.2,United States,840,Americas,7
-82.2,28.6,United States,840,Americas,5
-82.2,29,United States,840,Americas,6
-82.2,29.4,United States,840,Americas,7
-82.2,29.8,United States,840,Americas,4
-82.2,30.2,United States,840,Americas,2
-82.2,30.6,United States,840,Americas,2
-82.2,31,United States,840,Americas,2
-82.2,31.4,United States,840,Americas,8
-82.2,31.8,United States,840,Americas,8
-82.2,32.2,United States,840,Americas,8
-82.2,32.6,United States,840,Americas,8
-82.2,33,United States,840,Americas,8
-82.2,33.4,United States,840,Americas,3
-82.2,33.8,United States,840,Americas,2
-82.2,34.2,United States,840,Americas,0
-82.2,34.6,United States,840,Americas,0
-82.2,35,United States,840,Americas,0
-82.2,35.4,United States,840,Americas,0
-82.2,35.8,United States,840,Americas,0
-82.2,36.2,United States,840,Americas,0
-82.2,36.6,United States,840,Americas,0
-82.2,37,United States,840,Americas,0
-82.2,37.4,United States,840,Americas,0
-82.2,37.8,United States,840,Americas,0
-82.2,38.2,United States,840,Americas,0
-82.2,38.6,United States,840,Americas,0
-82.2,39,United States,840,Americas,0
-82.2,39.4,United States,840,Americas,0
-82.2,39.8,United States,840,Americas,0
-82.2,40.2,United States,840,Americas,0
-82.2,40.6,United States,840,Americas,0
-82.2,41,United States,840,Americas,0
-82.2,41.4,United States,840,Americas,0
-82.2,42.2,Canada,124,Americas,4
-82.2,42.6,Canada,124,Americas,2
-82.2,43,Canada,124,Americas,1
-82.2,45.8,Canada,124,Americas,0
-82.2,46.2,Canada,124,Americas,0
-81.8,8.2,Panama,591,Americas,7
-81.8,8.6,Panama,591,Americas,3
-81.8,9,Panama,591,Americas,0
-81.8,23,Cuba,192,Americas,10
-81.8,26.2,United States,840,Americas,6
-81.8,26.6,United States,840,Americas,9
-81.8,27,United States,840,Americas,9
-81.8,27.4,United States,840,Americas,10
-81.8,27.8,United States,840,Americas,9
-81.8,28.2,United States,840,Americas,9
-81.8,28.6,United States,840,Americas,9
-81.8,29,United States,840,Americas,6
-81.8,29.4,United States,840,Americas,3
-81.8,29.8,United States,840,Americas,3
-81.8,30.2,United States,840,Americas,2
-81.8,30.6,United States,840,Americas,2
-81.8,31,United States,840,Americas,2
-81.8,31.4,United States,840,Americas,1
-81.8,31.8,United States,840,Americas,5
-81.8,32.2,United States,840,Americas,8
-81.8,32.6,United States,840,Americas,8
-81.8,33,United States,840,Americas,8
-81.8,33.4,United States,840,Americas,2
-81.8,33.8,United States,840,Americas,5
-81.8,34.2,United States,840,Americas,0
-81.8,34.6,United States,840,Americas,0
-81.8,35,United States,840,Americas,0
-81.8,35.4,United States,840,Americas,0
-81.8,35.8,United States,840,Americas,0
-81.8,36.2,United States,840,Americas,0
-81.8,36.6,United States,840,Americas,0
-81.8,37,United States,840,Americas,0
-81.8,37.4,United States,840,Americas,0
-81.8,37.8,United States,840,Americas,0
-81.8,38.2,United States,840,Americas,0
-81.8,38.6,United States,840,Americas,0
-81.8,39,United States,840,Americas,0
-81.8,39.4,United States,840,Americas,0
-81.8,39.8,United States,840,Americas,0
-81.8,40.2,United States,840,Americas,0
-81.8,40.6,United States,840,Americas,0
-81.8,41,United States,840,Americas,0
-81.8,41.4,United States,840,Americas,1
-81.8,42.2,Canada,124,Americas,0
-81.8,42.6,Canada,124,Americas,1
-81.8,43,Canada,124,Americas,1
-81.8,43.4,Canada,124,Americas,1
-81.8,43.8,Canada,124,Americas,0
-81.8,44.2,Canada,124,Americas,0
-81.8,45.8,Canada,124,Americas,0
-81.8,46.2,Canada,124,Americas,0
-81.4,7.8,Panama,591,Americas,1
-81.4,8.2,Panama,591,Americas,3
-81.4,8.6,Panama,591,Americas,1
-81.4,22.2,Cuba,192,Americas,1
-81.4,22.6,Cuba,192,Americas,9
-81.4,23,Cuba,192,Americas,9
-81.4,26.2,United States,840,Americas,10
-81.4,26.6,United States,840,Americas,10
-81.4,27,United States,840,Americas,10
-81.4,27.4,United States,840,Americas,10
-81.4,27.8,United States,840,Americas,8
-81.4,28.2,United States,840,Americas,7
-81.4,28.6,United States,840,Americas,6
-81.4,29,United States,840,Americas,5
-81.4,29.4,United States,840,Americas,6
-81.4,29.8,United States,840,Americas,8
-81.4,30.2,United States,840,Americas,1
-81.4,31.4,United States,840,Americas,2
-81.4,31.8,United States,840,Americas,2
-81.4,32.2,United States,840,Americas,7
-81.4,32.6,United States,840,Americas,4
-81.4,33,United States,840,Americas,7
-81.4,33.4,United States,840,Americas,6
-81.4,33.8,United States,840,Americas,5
-81.4,34.2,United States,840,Americas,1
-81.4,34.6,United States,840,Americas,0
-81.4,35,United States,840,Americas,0
-81.4,35.4,United States,840,Americas,0
-81.4,35.8,United States,840,Americas,0
-81.4,36.2,United States,840,Americas,0
-81.4,36.6,United States,840,Americas,0
-81.4,37,United States,840,Americas,0
-81.4,37.4,United States,840,Americas,0
-81.4,37.8,United States,840,Americas,0
-81.4,38.2,United States,840,Americas,0
-81.4,38.6,United States,840,Americas,0
-81.4,39,United States,840,Americas,0
-81.4,39.4,United States,840,Americas,0
-81.4,39.8,United States,840,Americas,0
-81.4,40.2,United States,840,Americas,0
-81.4,40.6,United States,840,Americas,0
-81.4,41,United States,840,Americas,0
-81.4,41.4,United States,840,Americas,0
-81.4,41.8,United States,840,Americas,1
-81.4,42.6,Canada,124,Americas,1
-81.4,43,Canada,124,Americas,1
-81.4,43.4,Canada,124,Americas,1
-81.4,43.8,Canada,124,Americas,0
-81.4,44.2,Canada,124,Americas,0
-81.4,44.6,Canada,124,Americas,0
-81.4,45,Canada,124,Americas,0
-81.4,46.6,Canada,124,Americas,0
-81,-5.00000000000001,Peru,604,Americas,10
-81,-4.60000000000001,Peru,604,Americas,1
-81,7.8,Panama,591,Americas,2
-81,8.2,Panama,591,Americas,1
-81,8.6,Panama,591,Americas,0
-81,22.2,Cuba,192,Americas,7
-81,22.6,Cuba,192,Americas,10
-81,23,Cuba,192,Americas,10
-81,25.4,United States,840,Americas,1
-81,25.8,United States,840,Americas,1
-81,26.2,United States,840,Americas,10
-81,26.6,United States,840,Americas,10
-81,27,United States,840,Americas,8
-81,27.4,United States,840,Americas,8
-81,27.8,United States,840,Americas,10
-81,28.2,United States,840,Americas,6
-81,28.6,United States,840,Americas,4
-81,29,United States,840,Americas,3
-81,32.2,United States,840,Americas,3
-81,32.6,United States,840,Americas,2
-81,33,United States,840,Americas,5
-81,33.4,United States,840,Americas,7
-81,33.8,United States,840,Americas,6
-81,34.2,United States,840,Americas,1
-81,34.6,United States,840,Americas,0
-81,35,United States,840,Americas,0
-81,35.4,United States,840,Americas,0
-81,35.8,United States,840,Americas,0
-81,36.2,United States,840,Americas,0
-81,36.6,United States,840,Americas,0
-81,37,United States,840,Americas,0
-81,37.4,United States,840,Americas,0
-81,37.8,United States,840,Americas,0
-81,38.2,United States,840,Americas,0
-81,38.6,United States,840,Americas,0
-81,39,United States,840,Americas,0
-81,39.4,United States,840,Americas,0
-81,39.8,United States,840,Americas,0
-81,40.2,United States,840,Americas,0
-81,40.6,United States,840,Americas,0
-81,41,United States,840,Americas,0
-81,41.4,United States,840,Americas,0
-81,41.8,United States,840,Americas,0
-81,42.6,Canada,124,Americas,3
-81,43,Canada,124,Americas,2
-81,43.4,Canada,124,Americas,0
-81,43.8,Canada,124,Americas,0
-81,44.2,Canada,124,Americas,0
-81,44.6,Canada,124,Americas,0
-81,45,Canada,124,Americas,0
-81,46.6,Canada,124,Americas,0
-81,48.6,Canada,124,Americas,0
-80.6,-5.40000000000001,Peru,604,Americas,10
-80.6,-5.00000000000001,Peru,604,Americas,10
-80.6,-4.60000000000001,Peru,604,Americas,9
-80.6,-4.20000000000001,Peru,604,Americas,1
-80.6,-3.80000000000001,Peru,604,Americas,8
-80.6,-2.20000000000001,Ecuador,218,Americas,8
-80.6,-1.80000000000001,Ecuador,218,Americas,4
-80.6,-1.40000000000001,Ecuador,218,Americas,2
-80.6,-1.00000000000001,Ecuador,218,Americas,6
-80.6,7.4,Panama,591,Americas,1
-80.6,7.8,Panama,591,Americas,3
-80.6,8.2,Panama,591,Americas,10
-80.6,8.6,Panama,591,Americas,7
-80.6,9,Panama,591,Americas,0
-80.6,22.2,Cuba,192,Americas,8
-80.6,22.6,Cuba,192,Americas,9
-80.6,23,Cuba,192,Americas,9
-80.6,25.4,United States,840,Americas,7
-80.6,25.8,United States,840,Americas,7
-80.6,26.2,United States,840,Americas,10
-80.6,26.6,United States,840,Americas,10
-80.6,27,United States,840,Americas,10
-80.6,27.4,United States,840,Americas,10
-80.6,27.8,United States,840,Americas,10
-80.6,28.2,United States,840,Americas,8
-80.6,28.6,United States,840,Americas,4
-80.6,32.6,United States,840,Americas,0
-80.6,33,United States,840,Americas,1
-80.6,33.4,United States,840,Americas,7
-80.6,33.8,United States,840,Americas,8
-80.6,34.2,United States,840,Americas,4
-80.6,34.6,United States,840,Americas,0
-80.6,35,United States,840,Americas,0
-80.6,35.4,United States,840,Americas,0
-80.6,35.8,United States,840,Americas,1
-80.6,36.2,United States,840,Americas,0
-80.6,36.6,United States,840,Americas,0
-80.6,37,United States,840,Americas,0
-80.6,37.4,United States,840,Americas,0
-80.6,37.8,United States,840,Americas,0
-80.6,38.2,United States,840,Americas,0
-80.6,38.6,United States,840,Americas,0
-80.6,39,United States,840,Americas,0
-80.6,39.4,United States,840,Americas,0
-80.6,39.8,United States,840,Americas,0
-80.6,40.2,United States,840,Americas,0
-80.6,40.6,United States,840,Americas,0
-80.6,41,United States,840,Americas,0
-80.6,41.4,United States,840,Americas,0
-80.6,41.8,United States,840,Americas,0
-80.6,42.6,Canada,124,Americas,7
-80.6,43,Canada,124,Americas,7
-80.6,43.4,Canada,124,Americas,2
-80.6,43.8,Canada,124,Americas,0
-80.6,44.2,Canada,124,Americas,0
-80.6,44.6,Canada,124,Americas,0
-80.6,46.2,Canada,124,Americas,0
-80.6,46.6,Canada,124,Americas,0
-80.6,48.6,Canada,124,Americas,0
-80.2,-6.60000000000001,Peru,604,Americas,6
-80.2,-6.20000000000001,Peru,604,Americas,2
-80.2,-5.80000000000001,Peru,604,Americas,2
-80.2,-5.00000000000001,Peru,604,Americas,9
-80.2,-4.60000000000001,Peru,604,Americas,8
-80.2,-4.20000000000001,Ecuador,218,Americas,8
-80.2,-3.80000000000001,Ecuador,218,Americas,8
-80.2,-3.40000000000001,Ecuador,218,Americas,8
-80.2,-3.00000000000001,Ecuador,218,Americas,3
-80.2,-2.20000000000001,Ecuador,218,Americas,8
-80.2,-1.80000000000001,Ecuador,218,Americas,8
-80.2,-1.40000000000001,Ecuador,218,Americas,8
-80.2,-1.00000000000001,Ecuador,218,Americas,7
-80.2,-0.600000000000005,Ecuador,218,Americas,5
-80.2,-0.200000000000005,Ecuador,218,Americas,4
-80.2,8.6,Panama,591,Americas,9
-80.2,9,Panama,591,Americas,1
-80.2,22.2,Cuba,192,Americas,8
-80.2,22.6,Cuba,192,Americas,8
-80.2,25.8,United States,840,Americas,4
-80.2,26.2,United States,840,Americas,5
-80.2,26.6,United States,840,Americas,10
-80.2,27,United States,840,Americas,8
-80.2,32.6,United States,840,Americas,1
-80.2,33,United States,840,Americas,1
-80.2,33.4,United States,840,Americas,3
-80.2,33.8,United States,840,Americas,7
-80.2,34.2,United States,840,Americas,4
-80.2,34.6,United States,840,Americas,0
-80.2,35,United States,840,Americas,0
-80.2,35.4,United States,840,Americas,1
-80.2,35.8,United States,840,Americas,0
-80.2,36.2,United States,840,Americas,0
-80.2,36.6,United States,840,Americas,0
-80.2,37,United States,840,Americas,0
-80.2,37.4,United States,840,Americas,0
-80.2,37.8,United States,840,Americas,0
-80.2,38.2,United States,840,Americas,0
-80.2,38.6,United States,840,Americas,0
-80.2,39,United States,840,Americas,0
-80.2,39.4,United States,840,Americas,0
-80.2,39.8,United States,840,Americas,0
-80.2,40.2,United States,840,Americas,0
-80.2,40.6,United States,840,Americas,0
-80.2,41,United States,840,Americas,0
-80.2,41.4,United States,840,Americas,0
-80.2,41.8,United States,840,Americas,0
-80.2,42.2,United States,840,Americas,0
-80.2,42.6,Canada,124,Americas,5
-80.2,43,Canada,124,Americas,7
-80.2,43.4,Canada,124,Americas,7
-80.2,43.8,Canada,124,Americas,0
-80.2,44.2,Canada,124,Americas,0
-80.2,44.6,Canada,124,Americas,0
-80.2,46.2,Canada,124,Americas,0
-80.2,46.6,Canada,124,Americas,0
-80.2,48.6,Canada,124,Americas,0
-79.8,-7.00000000000001,Peru,604,Americas,9
-79.8,-6.60000000000001,Peru,604,Americas,10
-79.8,-6.20000000000001,Peru,604,Americas,10
-79.8,-5.80000000000001,Peru,604,Americas,10
-79.8,-5.40000000000001,Peru,604,Americas,8
-79.8,-5.00000000000001,Peru,604,Americas,9
-79.8,-4.60000000000001,Peru,604,Americas,8
-79.8,-4.20000000000001,Ecuador,218,Americas,8
-79.8,-3.80000000000001,Ecuador,218,Americas,8
-79.8,-3.40000000000001,Ecuador,218,Americas,9
-79.8,-3.00000000000001,Ecuador,218,Americas,9
-79.8,-2.20000000000001,Ecuador,218,Americas,9
-79.8,-1.80000000000001,Ecuador,218,Americas,7
-79.8,-1.40000000000001,Ecuador,218,Americas,7
-79.8,-1.00000000000001,Ecuador,218,Americas,6
-79.8,-0.600000000000005,Ecuador,218,Americas,1
-79.8,-0.200000000000005,Ecuador,218,Americas,3
-79.8,0.199999999999995,Ecuador,218,Americas,3
-79.8,0.599999999999995,Ecuador,218,Americas,5
-79.8,8.6,Panama,591,Americas,2
-79.8,9,Panama,591,Americas,1
-79.8,9.4,Panama,591,Americas,2
-79.8,21.8,Cuba,192,Americas,2
-79.8,22.2,Cuba,192,Americas,8
-79.8,22.6,Cuba,192,Americas,8
-79.8,33,United States,840,Americas,1
-79.8,33.4,United States,840,Americas,0
-79.8,33.8,United States,840,Americas,1
-79.8,34.2,United States,840,Americas,2
